Country,Date_start_window,District,EVI_med,EVI_min,NDVI_med,NDVI_min,SPEI_10month_med,SPEI_10month_min,SPEI_11month_med,SPEI_11month_min,SPEI_12month_med,SPEI_12month_min,SPEI_1month_med,SPEI_1month_min,SPEI_2month_med,SPEI_2month_min,SPEI_3month_med,SPEI_3month_min,SPEI_4month_med,SPEI_4month_min,SPEI_5month_med,SPEI_5month_min,SPEI_6month_med,SPEI_6month_min,SPEI_7month_med,SPEI_7month_min,SPEI_8month_med,SPEI_8month_min,SPEI_9month_med,SPEI_9month_min,SoilMoisture00_10cm_med,SoilMoisture00_10cm_min,SoilMoisture100_200cm_med,SoilMoisture100_200cm_min,SoilMoisture10_40cm_med,SoilMoisture10_40cm_min,SoilMoisture40_100cm_med,SoilMoisture40_100cm_min,SoilTemperature00_10cm_max,SoilTemperature00_10cm_med,SoilTemperature100_200cm_max,SoilTemperature100_200cm_med,SoilTemperature10_40cm_max,SoilTemperature10_40cm_med,SoilTemperature40_100cm_max,SoilTemperature40_100cm_med,air_temperature_max,air_temperature_med,drought_count,evapotranspiration_max,evapotranspiration_med,precipitation_per_hour_v1_med,precipitation_per_hour_v1_min,precipitation_per_hour_v2_med,precipitation_per_hour_v2_min,rainfall_med,rainfall_min,surface_temperature_daytime_max,surface_temperature_daytime_med,surface_temperature_nighttime_max,surface_temperature_nighttime_med,wind_speed_max,wind_speed_med,wind_speed_min,drought_reported
Uganda,2008-03-01,MUBENDE,0.524433555534732,0.4672277122795821,0.73334210526538,0.7113131976402081,1.54716890470076,1.0812060382176198,1.62898087889779,1.47564021129643,1.86347833369464,1.36216385376006,1.1125712508960202,1.10210839977525,1.39911604240016,0.989274617413988,1.87220718115192,1.31041255214096,1.80099609111654,1.71375356976423,1.70757699840045,1.36056179414446,2.20359580314508,1.08881016809565,1.40965270065087,0.789050507994563,1.17899411274533,0.343180213532782,1.36417182847116,0.8374105204790171,0.35086713858700497,0.319887625733262,0.163591973344195,0.15482386059438902,0.340077250753292,0.310377307731854,0.2938765000502461,0.242313498408663,294.36065463077097,293.594502123372,294.189750578811,293.847102427211,294.37980542733897,293.803946652982,294.368543298281,293.872371977285,294.17721485128,294.079169731928,0.0,4.27278431462437e-05,4.2673624095249204e-05,0.210078349539814,0.17594190541216798,166.89919719789302,113.00802370517201,6.46062378128713e-05,5.02510973325029e-05,300.69671965575606,300.667209087042,289.49339380980604,289.055594428654,3.4578730364438,2.97157458277748,2.80730285754539,False
Uganda,2008-04-01,MUBENDE,0.489212301869718,0.35510311073514705,0.690700175877361,0.622299367165016,0.823812817233243,0.599955755187124,1.10159005310319,0.201192786140813,0.862571929989112,0.6826341877701011,-0.534470743780037,-1.4596139096974998,-1.30667078676451,-1.35751029695999,-1.09494302330047,-1.22266095167977,-0.879969011324667,-1.14084567409897,-0.7705041225909359,-0.94499728720899,-0.936861143389658,-1.03077363512231,-0.346716233239247,-1.06606531208183,0.0848461811596188,-0.546364135320918,0.5776163070568651,0.339718828777363,0.309300080910121,0.258469693101873,0.155448555250323,0.155297012779593,0.285992029151115,0.241220505050516,0.22217934449101295,0.22081241672251295,295.92474307126497,294.745134316166,294.641903283167,294.533666902164,295.41383109543096,294.782871610437,295.037203317178,294.79504481265303,295.139305725111,294.747891235045,0.0,4.2132068180071e-05,3.6036870246880795e-05,0.167664485608983,0.139919227871108,106.763685705431,75.7774245663247,4.1346323630675705e-05,2.41356034502193e-05,304.045076890604,302.934629409948,289.494172203552,289.29490328216605,3.96176847873168,3.0942740261648,3.07338345850226,False
Uganda,2008-05-01,MUBENDE,0.551380064431652,0.532596882088896,0.775117610980397,0.7646785852980691,0.9827894461138992,0.204619356424684,0.51525861863721,-0.395331784391035,0.0274837043360718,-0.0454269901540002,0.976342593002206,0.646431672384903,1.04186291807893,0.205646296656285,0.796541714056136,0.648459029236256,0.969376807207212,0.451768715259531,0.83353653732945,0.639194884702978,0.969223895197731,0.9259279333426272,1.29042434434507,1.15106110712146,1.41369619253763,1.07161949212673,1.11703545897109,0.860084158394571,0.351379371826998,0.3396998760684051,0.247945519933059,0.209705694892886,0.338428691832795,0.3362973669654811,0.31522891125623304,0.302416578394339,293.25961340275,293.229595961065,293.530954510014,293.104940874769,293.55078641264,293.080823697858,293.612215531681,293.024721746213,294.537869757699,294.007395209887,0.0,4.82296890744327e-05,4.48010256187605e-05,0.20586397113626606,0.186194174300941,117.09405876677499,116.56279007274799,5.2800839209809e-05,3.46243311400097e-05,301.089810996796,299.72576951921,289.767813908982,289.62926185547207,3.28732656539355,2.8916938542454,2.88879276396998,False
Uganda,2008-06-01,MUBENDE,0.433408505746254,0.401435213391856,0.68026457259578,0.6620096518732211,0.540975058125462,-0.29332754689450496,-0.3800800442384671,-0.4189059242028,-0.160672793238362,-0.520278849322576,1.04903517535763,0.225889346956993,0.7895972276851,0.700593366427657,0.715913750754746,-0.43715465339782,-0.32822567989949897,-0.841439672325298,-0.5983517002337321,-0.8581427119235658,-0.532025856879981,-0.532674596592942,0.20404731343891505,-0.247764748294176,0.8660927312350871,0.6061475331309549,1.15763796139772,0.493231147585578,0.270407299301661,0.240175813190091,0.160735147086899,0.158030026483114,0.24390102647233,0.21622893945369695,0.198939657665601,0.191510490306739,296.385307870901,295.965203102881,294.965376137926,294.501343433946,295.829012234423,295.48364951826596,295.57920741971697,294.939907333877,296.079316684643,295.48150524148497,0.0,3.36653537603262e-05,2.6443105381575307e-05,0.100725644440229,0.0987662815045412,75.4208011965165,66.6189037463925,2.44754830607438e-05,1.97993050759565e-05,302.453839663446,302.413822473908,289.664370259402,288.521817045784,3.73071767340341,3.63348869841508,3.60752191139376,False
Uganda,2008-07-01,MUBENDE,0.553053028887026,0.41566286383157297,0.7750687653808199,0.6434034021212139,1.4567258264691898,1.2581509253398002,1.32137578649299,1.20297638453141,1.18243746253518,1.00573012526234,-1.43572129920914,-1.9422773962889,-0.43998077274127295,-1.8109995777518304,0.4585509144826239,-1.33842564708507,1.31393755941227,-0.275843704489774,1.59669203875236,0.64058825093915,1.74674637419959,1.22831445311183,1.96773887331398,1.44649792507076,1.87569586346774,1.72957676585794,1.6910277496009198,1.5039432463652098,0.314965674499678,0.241964903253518,0.23866304979484804,0.228231510208835,0.31698743543679697,0.261538917371182,0.30700545020145503,0.2598495146393661,295.96141249693903,293.92955915590403,293.30133585887,293.010131272791,294.635328948008,293.248964751004,293.9811137073509,293.02571587765703,296.30899216568804,294.67658346823896,0.0,4.7749424363450704e-05,4.5725098441586e-05,0.0513267411862299,0.008589530937687141,38.2564346978929,2.23529530563988,1.8125548175896694e-05,6.7222051229030095e-06,303.044317862338,299.758684380984,289.26208489517603,288.915214005726,4.3758780372549815,3.3804074023151,3.09766053265113,False
Uganda,2008-08-01,MUBENDE,0.457695643054391,0.41330739773628106,0.6982251945317521,0.6457540307772579,-0.232177251702578,-1.11350972727293,0.916204549058393,-0.953167949193484,1.88177868119287,-0.215353095096874,-0.8261879033609991,-1.64026072859595,-0.0592551435167393,-0.655316746906605,0.6085989301853779,-0.807636470225765,1.1030722231814398,-0.436491122488769,1.05935877925876,0.102038786354104,0.955080201766476,0.704130827793638,0.16878415125135002,-0.19244906286465,0.00713183976707297,-0.993874225648247,-0.64096225807735,-0.6423197351080949,0.31731181215958504,0.28985716000849704,0.20192292759087696,0.199075917456368,0.309783864542602,0.288894108448795,0.269253848326113,0.26758199113815,294.46385853970503,294.27755363352503,293.755783104384,293.67164784433,294.150360768497,294.10950124338797,294.017993428308,293.913694601555,294.290156011137,294.247147889576,0.0,3.90648657033654e-05,3.59597978154623e-05,0.151481826714396,0.11264744648377903,110.16552839395,98.96253266890051,3.4809954733067105e-05,2.3849127545442e-05,300.780192893452,300.73989057162004,288.99587770306,288.887022460524,3.45841395549558,3.23475342359912,2.9082755426148497,False
Uganda,2008-09-01,MUBENDE,0.47652883531685303,0.41732040956141503,0.7457793799719891,0.699784168614729,-0.498733542863512,-0.8058513850968181,-0.226112596360677,-0.42673077083959104,0.539346153023931,-0.138864421498798,0.69556491300136,0.340691069094086,0.6816217923170359,-0.929367673190144,-0.267068644122059,-0.7573224409566841,-0.136578569356516,-0.731809440162126,-0.0558333011221458,-0.0677265857262044,0.3792836225053289,-0.00016025465133770401,0.435782007254206,-0.5610688971394611,-0.4864187726526479,-1.01097016902391,-0.619828812875513,-0.8395021024793391,0.287495372201354,0.259717617576776,0.154200258612192,0.153390872069242,0.289725962220262,0.25069046588148103,0.226223865269486,0.21419605587235,294.45299873404304,294.327872568693,294.500989427195,294.00858912372297,294.60385644456903,294.177949423536,294.61701497008096,294.057699847425,294.037804277555,293.455570344565,0.0,3.72872735587408e-05,2.9520835487739195e-05,0.0743822448327606,0.0605904124516252,42.2569740330458,42.0686722044877,2.0818997910438002e-05,1.94927952354571e-05,300.311373433796,299.336217782312,288.82536886296396,287.56285052200803,4.8356386402368,4.28097416630618,4.15047862450931,False
Uganda,2008-10-01,MUBENDE,0.5110764908472779,0.49400134067982504,0.7599441196409319,0.7442713916544471,-0.938489970196286,-1.11189906947864,-0.969532064872082,-1.04975535643339,-0.857492532673716,-0.9054354799676658,0.00499755540055641,-0.40977238346904,-0.428666307902028,-0.480472558561272,-0.486086997274376,-0.521578861469349,-0.491150219925721,-0.905620647376058,-0.0374686377584138,-0.8302838352060351,-0.111725728397429,-0.4866435689682879,0.072765830955724,-0.508052945489876,0.125660062434762,-0.17938990791613002,-0.279440110138731,-0.970982280205628,0.309926764658151,0.287413407071932,0.15699172889345495,0.155997588800578,0.281901247102018,0.281690223243584,0.225697649017823,0.20345334048198604,294.781217755341,294.482600552692,295.109900714879,294.506061987242,295.167904113056,294.314860981753,295.232537366614,294.408270566753,294.446054370333,294.263198495542,0.0,3.88356649403132e-05,3.67690739107408e-05,0.0999942333173563,0.0652987730266417,85.30252438097541,74.72416596909041,3.80926066718118e-05,3.49951677133446e-05,302.1748111126641,300.15326224712595,289.848650843426,289.65888204354803,4.15830503738999,4.04396476461789,3.85850335176458,False
Uganda,2008-11-01,MUBENDE,0.482111298586505,0.439413303928794,0.742344984090482,0.643677183833666,1.48980301904876,1.29143595861647,1.7926567035708705,1.7293955534693102,2.00069766576323,1.7691520437828,1.24792606491374,0.7426819368539129,1.36392688396133,0.5429834515279821,0.963334658954888,0.392711039736774,0.7504811424797792,-0.5041315270973811,-0.019596107933425,-1.80075782053857,-0.8966679264461891,-0.949698208166712,-0.411051822277683,-0.750188693142402,0.570145308724573,-0.33091827618039,1.20707157175642,0.73834123276408,0.333916525567422,0.313447565638293,0.19496118494258,0.190793477004499,0.31548403750689,0.306872132577385,0.293819282253481,0.235751566092119,294.094226550371,293.907204768153,294.898049058714,294.212477891483,294.861093620318,293.952766959067,295.019951309496,294.12301170575597,294.59678611631404,294.008847093023,0.0,4.40402690515365e-05,4.3270510043759287e-05,0.0984784039564089,0.0276398749208396,94.96559016124807,30.6472313191004,5.3824523819811405e-05,3.11591077142137e-05,304.84419874837397,300.31548661854,291.012418713418,289.144485463396,4.318592934059,3.6959671459094094,3.33244207798967,False
Uganda,2008-12-01,MUBENDE,0.5322821590512881,0.526784190606926,0.7446524479845559,0.712366902509346,1.06376451975118,-0.35573089706616795,0.900934461647178,0.0739761591751022,0.23713260471878,0.0197130065935181,-1.6253414537441295,-2.23337777084628,1.04713467324014,-2.09276844678292,0.971279616712407,-0.678235919645596,0.982826735911816,-0.5508498444633759,1.02671592520983,-0.44442275132459,1.0227140668147,-0.082200162182864,0.196945370431862,0.153033184265818,0.5959242425598571,-0.7238269512441321,0.460850358151904,-0.35030064250399,0.341449000812245,0.308376101467463,0.17267246110282802,0.154058327421367,0.324997441047783,0.311021921826894,0.290336465448983,0.257383301084942,293.99893838048,293.946980081849,293.938097815512,293.579267455699,294.10478886473703,293.468330061414,294.121093552159,293.555855392206,295.118450244184,294.34537607327803,0.0,4.4985237072978995e-05,4.09291092047452e-05,0.259697982559046,0.138442614120971,126.471088207199,78.9724794131223,4.1450469006060996e-05,2.6854677978889495e-05,301.078792387394,300.186112862024,289.55511083123,289.126750278754,3.45313406342902,3.17751563703707,2.8782442875877003,False
Uganda,2009-01-01,MUBENDE,0.5306174713025039,0.4648689167935121,0.715086583535316,0.7026913664795021,1.3962465972795,1.1794714812378602,1.20999015555997,1.0474487374625798,1.32048267880998,1.07736870607845,0.20441806577849694,0.128591645849311,0.0374365872093114,-0.0110902623197439,0.132852165040517,-0.0359380665428848,1.2439732705848,-0.124084385915516,1.4127970140668002,1.32411427982928,1.5942415759018502,1.45739054109687,1.68483132607927,1.5791651982091102,1.76483529760552,1.38472282918386,1.49468977133445,1.3301366084537,0.334960009126602,0.292145986420865,0.15241048828939802,0.146807226582598,0.320440739908159,0.290501240914699,0.267305823976478,0.24704688008360104,294.71494394329,294.58868714435,294.92755444178397,294.421772626676,294.928935823194,294.440615553567,294.98704635564997,294.448211322522,294.801062438312,294.29407038896596,0.0,4.37662511629221e-05,4.19534279477885e-05,0.0482986158814074,0.0364959247227299,40.7112387887569,13.3419720655055,4.40788483942893e-05,2.26149918051689e-05,300.81202423674597,300.44142563806605,291.07598588081197,289.672240324068,4.13806058950918,4.106048429869181,3.97965312198486,False
Uganda,2009-02-01,MUBENDE,0.5474993522221411,0.460119438232317,0.7446431890881559,0.7296582113631709,-0.682313790442851,-0.6904220134354889,-0.520162571365636,-0.5755979694604411,-0.301078225306743,-0.7436903488618121,0.6337210965509761,-0.535406935078295,0.17981785413582602,-0.0752298740651857,0.283578845437483,-0.302042989327242,-0.155685310226471,-0.620721215630043,-0.32736737738800803,-0.870348078975883,-0.531964463662789,-0.6792434903914369,-0.335045309483877,-0.3945360044194381,-0.191361857060511,-0.435076065876869,-0.18337346750853895,-0.9396215372940708,0.26503932437096,0.257611226391215,0.14872695862449806,0.147900794143626,0.256270599193042,0.234656302129602,0.231113306842216,0.214245712250886,296.680291334156,294.659811730637,294.094874672297,293.998948070603,295.289671736632,294.36453751320596,294.666756230045,294.193912521308,296.437829393116,294.65357302094895,0.0,4.36050755245536e-05,2.9775469555602e-05,0.101882580939396,0.0419181236520995,63.7447245839497,43.2473283952899,2.07587429724599e-05,1.8809992689905302e-05,302.374202411946,299.7804250027661,289.6566761169541,289.57973573648997,3.71957260274189,3.45948920249549,3.247449085627569,False
Uganda,2009-03-01,MUBENDE,0.477564529962153,0.4236484986631621,0.73408033298129,0.675119908004231,-0.9694015945075128,-1.3636436084513102,-0.814091225144475,-1.05426665132573,-0.7436950215220341,-1.2965946477633798,-0.681439599361583,-1.06871943810488,-0.289446048073118,-1.35402612625422,-0.510017391686783,-0.676199714117148,-0.34470597497778804,-0.451430882214432,-0.867300529092053,-1.60705581864706,-1.95592135954997,-1.99050130106376,-1.5157896470329602,-2.26089474150525,-1.83342384903585,-2.04681035737516,-1.3948966765954,-1.65801088062051,0.300457505302693,0.251749821426638,0.15689146043983,0.155603168287293,0.258774252703865,0.20639597620065,0.182873055841406,0.180224374880858,297.26868059752996,294.446183719581,295.432644310844,295.378520531748,296.656680655271,295.195785666752,296.193441439703,295.426277045101,296.074355116087,294.061345773514,0.0,3.9446212089503296e-05,3.0845079157337796e-05,0.0938119824286429,0.0669112875374846,52.730528548538295,47.7253889223419,3.9797401135692105e-05,2.71669933104516e-05,303.1072526443661,302.022664254794,290.03480324932997,288.894811818226,3.94621350743851,3.8831255832147504,3.86670451929226,False
Uganda,2009-04-01,MUBENDE,0.38753131764922405,0.3560771182369771,0.6899945740478571,0.6116152728425489,-0.6681469384462501,-0.902208451009268,-0.553775989559813,-0.8192553532471929,-0.4311034559753929,-0.451474587597637,0.689162027468462,-0.5761876029154389,-0.182527101864268,-1.7692501789880202,-1.5063560101236697,-1.73620422229882,-1.4159830226411998,-1.6579451437714898,-1.0338968241434698,-1.6939236027191398,-0.927994939591608,-1.0372254036986,-0.661345524262893,-0.844015464318636,-0.4066736576939529,-0.542268611400332,-0.140158598769831,-1.0592610583277902,0.23746324159401505,0.22030488423117295,0.167345818326344,0.16327449897241594,0.211535445718208,0.201469605584395,0.202508151185496,0.191580652443964,296.841024409771,296.785892576234,294.828028207489,294.319268360848,295.927490505875,295.74062579209,295.41426635756403,295.144388389771,296.234991288381,296.054186899167,0.0,3.28208998127865e-05,2.72617071339679e-05,0.0604576849548162,0.0371444230153829,45.336217314747714,32.293980096466306,1.3549878800206698e-05,1.30461716948178e-05,304.135819395238,302.852543343018,289.30764621917,288.78664355306205,4.13639841060462,3.77327617370839,3.62402797897287,False
Uganda,2008-01-01,MUKONO,0.19987795120307997,0.19889554709487603,0.4646153052306221,0.361430394851578,-1.47690971146534,-1.5390612438326103,-1.36405015066982,-1.51594336371014,-1.21558299475145,-1.45008719159261,-0.215138256541991,-1.42769818403508,-0.18795568696378895,-1.24807597349001,-0.21202341468023006,-0.9593878546338772,-0.274377574451496,-0.6128137851180289,-0.388762082425185,-0.7422526530151141,-0.5175751028852771,-0.764196423491749,-0.534334133360605,-0.7156658227893191,-0.804776030450131,-1.49769956697667,-1.3957798312436,-1.52893487169687,0.26885984177856503,0.267846974292617,0.244218943792638,0.230223278092094,0.274077538158568,0.25982419335864804,0.263260807567544,0.23792127298443305,296.36415916081796,295.525437182794,294.874758801271,294.798113637024,295.735439480938,295.123273594273,295.36885754848703,294.972929696596,296.745473315568,296.68467634443,1.0,4.93659856912149e-05,3.16726379046661e-05,0.0426353317785131,0.035516361608509,8.35257803072202,6.961810217818218,2.08763943914987e-05,1.26668989953601e-05,297.697355200334,297.49232400133,293.246548069904,292.834924637526,4.431940910247231,4.39725821312154,3.5127183234468102,True
Uganda,2008-02-01,MUKONO,0.22825975952620206,0.20240291009134806,0.5199258871382821,0.40015542468257503,0.11673216890742,-0.3429605349265301,0.240766958006163,0.119813321176031,0.440383166038623,0.23178742441758104,0.133732254423074,-1.08724602496622,-0.382617539800126,-0.7836826613151479,-0.558519568972842,-0.869227622319134,-0.8695052431933141,-1.27940844891034,-0.7582381596372401,-1.52037894473113,-0.9266352274746792,-1.30266099411008,-0.8449537095825359,-1.20938032690992,-0.90814462948079,-0.999626459979578,-0.5766148150932591,-0.6950781957669651,0.325320226744872,0.321398122889865,0.24973235065305,0.243740691591641,0.31294026738939,0.312780339343604,0.276920873627086,0.273846638043939,294.760587127681,294.67309037666803,294.590431617515,294.381497569322,294.813597442816,294.55887348355,294.775489865108,294.48763132770597,296.50329724243403,296.08396037463297,0.0,4.832661478272511e-05,4.43456361245404e-05,0.115355677534655,0.0783178396955105,89.5833351967317,44.300009944820296,4.443652262475221e-05,3.94450273392255e-05,298.80798419222594,298.803918180862,293.27679539094396,293.1492604883,2.85213124367774,2.78751372934806,2.63853361613837,False
Uganda,2008-03-01,MUKONO,0.23220829224112904,0.211292308634392,0.3944430197120561,0.391563226936529,0.15831402044786902,-0.163774978700556,-0.0325325326973383,-0.571141023502811,-0.43461340727646297,-0.4432990892887171,0.553860917024826,0.414395888042925,0.7320497705216551,0.57447508243458,0.8598170517403729,0.32689354239552504,0.664831353274677,-0.136825803920956,0.157275996000517,-0.7024299046379571,-0.266878636236703,-0.557134258389854,-0.08484560955352999,-0.317295050021956,0.0702443059742377,0.0595141820813428,0.0558769842588025,-0.0243538017914934,0.32947703155061897,0.32861752622530704,0.259564513803511,0.258749147205679,0.323282051083546,0.318966271980602,0.28671281320901504,0.28599719549816804,295.328391988251,294.712541301901,294.3702019826449,294.307281862082,294.93854239990503,294.55129014174196,294.699119503552,294.521514062989,296.363641406627,295.85251959230203,0.0,4.44476097523882e-05,4.1462610176906e-05,0.19897021206141,0.117344794379573,89.6484004577013,66.1065428566903,4.59724699823417e-05,4.007444928920369e-05,297.574267116456,297.198909494132,293.3044419986241,292.972821200086,2.92561934756551,2.91933016485636,2.78324074295941,False
Uganda,2008-04-01,MUKONO,0.22690971858202,0.211927615236557,0.44855324593261103,0.397417209607539,-1.11416965924891,-1.29049068460745,-1.1465918855129198,-1.19159025637073,-1.04433954263758,-1.56417232435496,-0.0924510447465536,-0.8709681429029809,-0.400637676491788,-0.8532237319284971,-0.318276237276225,-0.386984175930177,-0.826353899586478,-1.51460453385013,-1.27775297592442,-1.77832059257912,-1.70813646986148,-1.9638317993601704,-1.5014407229204398,-1.80104153898289,-1.4330886081745202,-1.5242664132258998,-1.27968809887486,-1.39513687237588,0.292852793985456,0.28830242483060303,0.213784220457464,0.20945757924905806,0.276099508455532,0.264501606626183,0.220440080277756,0.212848090826208,297.904826644979,297.506090232885,295.92582354034,295.915648879035,297.164131229888,296.34572903557,296.698371326659,295.938153180014,297.721271131254,297.344286507444,0.0,4.24125596540384e-05,3.9693928035746396e-05,0.17329626653357996,0.158593484781827,96.8835405415482,68.6461697723859,4.19478351369566e-05,2.8553900862832698e-05,298.234927413414,298.134141221054,293.715140619714,293.629837848078,3.96665798491402,3.8581169475216894,3.6998263845110695,False
Uganda,2008-05-01,MUKONO,0.252227989031826,0.23780526470028895,0.5482025819415229,0.409428321651898,0.0475648252395648,-0.390658629257166,0.23727396121879896,-0.0420839676835215,-0.184871399515962,-0.289240648464699,-0.241970676474227,-1.08943088745916,-0.258379509077244,-0.915480844477906,0.211226591971208,-0.39446635492704896,0.464139827630815,-0.113103097431097,0.241784817005224,0.22468457284655705,0.0034738214976295398,-0.0508630309287758,-0.235998859392959,-0.494404912917046,-0.32684737651412604,-0.6479814828823891,-0.22935373396333106,-0.486669197613812,0.353182222960054,0.32488401062711103,0.25794791329894,0.241162400331631,0.34702349310916303,0.307717216608794,0.305928291126413,0.266708729772114,295.86330275962104,295.239963140527,295.213819476763,295.091460345246,295.823998526969,295.210694468287,295.669061698362,295.200027531376,296.52146335352404,296.354909234621,0.0,5.3982119197591e-05,5.02819003389727e-05,0.330724287072464,0.18641863340040696,217.26970222643502,66.8960484769957,6.952568001503061e-05,6.888455406815811e-05,298.10540249903,296.972353507128,293.278295642396,293.078712470256,3.85685962323372,3.67099956473619,3.66188957539311,False
Uganda,2008-06-01,MUKONO,0.24767466394674495,0.21270701819501805,0.5046383656224501,0.374028361970981,-0.3889204537404361,-0.868894925322645,-0.860207817929936,-1.53148000420555,-1.52089491767057,-1.54695480499984,-0.0211171450135264,-0.222685623143138,0.0294645702777132,-0.15271527748455802,-0.0451754231615562,-0.0626064297827749,-0.14441998537565698,-0.8707222257070341,-0.271305580714266,-0.733703287728397,-0.348844539082233,-0.418690158954386,-0.356123986264609,-0.820024124358887,-0.581068446521916,-0.7429634727154009,-0.3808856593330779,-0.628316442254657,0.307084831885283,0.28231834970861897,0.214253479534011,0.210128827335134,0.277412312564581,0.26149649696022,0.226447311409998,0.220560978550366,296.482316443363,295.748326470285,295.306198320127,295.240477552744,296.05037490974604,295.682398962011,295.7523741994,295.580644570059,296.748837520809,296.423267868796,0.0,4.90289001868942e-05,3.97639472042735e-05,0.23340469066186606,0.140164694662375,122.982043769867,96.891261003184,4.28510542783449e-05,2.98034696350067e-05,298.42076233507595,297.94609897322204,293.283698082384,292.91752615091605,2.95107096566733,2.8799353929472296,2.8335911097197903,False
Uganda,2008-07-01,MUKONO,0.25474927115636303,0.24785060031157705,0.4559332763324751,0.39666072472637803,1.39788461486649,1.33334480187265,1.361341781612,1.20224719490908,1.29228136317745,1.03020004301147,0.579924023822513,-0.396962993790456,1.13128616986278,0.0072218925582321,1.62354468052655,0.5955383954004979,1.5870221244053302,1.24179324557703,1.8094776686685297,1.29471948459029,1.7589010697851202,1.55530003791307,1.61868460063075,1.5780728094461205,1.60594188267571,1.43886752118981,1.64507037138276,1.41049931026382,0.386818214895629,0.352184168872397,0.281717314020134,0.224952149907488,0.381629934855927,0.345021300846058,0.357183986966961,0.29406663423714696,295.65153675114897,294.831545426777,295.484519585626,295.153208661093,295.718642545693,295.054738492829,295.700686134783,295.150099815568,296.695129981532,296.393194679958,0.0,5.40762167260272e-05,4.7557965180999e-05,0.182640077126457,0.110572423027159,159.089832729012,91.8654857679959,7.44328829869822e-05,6.615246315338871e-05,298.658591126918,297.73494158178397,294.205572581892,293.954248321652,3.93442889761864,3.4562296328043502,3.26966522786718,False
Uganda,2008-08-01,MUKONO,0.22192816575243599,0.21207697341235696,0.525441536454187,0.41852026039513307,0.176658621839002,-0.20257063211158,-0.149611549299936,-0.19274532502325695,9.732230018148208e-05,-0.114349086742433,0.420148579951305,0.1177490317006,0.467085177887943,0.409686961841106,0.567171477505887,0.383000371324872,0.45103146574204,0.28942154392329805,0.3649113436589079,0.24154075071243,0.278690849633512,0.20827038121800695,0.178334737557888,-0.19428096603734105,0.17997468210213602,-0.242323376695101,0.18352483039482806,0.095880380389864,0.30999282834720504,0.30130745175225604,0.216361140600384,0.213858539091892,0.30949643656555603,0.28470483356252696,0.277268664849661,0.250883930558085,296.99862024459,296.265399043657,295.324466554966,294.968363558815,296.45541513559897,295.327077893271,296.029191109829,295.1813608578,297.720708689655,297.548540486529,0.0,4.40877689273704e-05,4.33506741871588e-05,0.201440020991022,0.0455584185355044,165.806823545163,76.87266871661541,4.5786901907749e-05,2.94005025888172e-05,300.40840330672404,298.84086809357404,294.887672271092,293.98266077861,3.12900197795496,3.00116472805882,2.9635654833185203,False
Uganda,2008-09-01,MUKONO,0.21009442685381,0.19114189110303,0.4154879273132141,0.3860757779004551,1.23055928191728,1.15368471471169,1.21195124922672,1.0917259741422098,1.15720349013928,1.0865371796010102,-0.95781589291405,-0.963976972597678,-0.755471145045874,-1.0945307812895402,-0.781667996318523,-1.00194481647476,-0.413965228665198,-0.985811008945106,0.147599779080545,-0.709060964963382,0.965905392713514,-0.14446911978174098,1.10922174200548,0.728081055751795,1.34864165419083,0.860087254906044,1.3257053442557098,1.08308270233528,0.30458689653428805,0.293008470356282,0.30359857707663,0.280493925145266,0.31097756410223804,0.29319077694539697,0.309289316645326,0.279890804781386,295.489814893934,294.89324512833696,294.468840691065,294.411543157029,295.01303294026,294.650631517562,294.74308792636504,294.527141649943,296.414556910686,296.126207488674,0.0,5.55867843282171e-05,4.31745644092932e-05,0.0889321319281323,0.0670422751646731,30.7699943111386,27.8761230815589,2.6445084981051894e-05,1.8395974929679003e-05,297.830271682838,297.442055205876,293.221725631328,292.970601969072,4.07186797147499,3.86349416454543,3.50609255473611,False
Uganda,2008-10-01,MUKONO,0.212905239635362,0.17577583724340498,0.45768724653792503,0.328206052132024,-1.03056925825443,-1.08783479464001,-0.812598408908695,-0.8327977470769979,-0.645932850673625,-0.7108860403315009,-1.20990979315327,-1.79199637776926,-1.2921414749988798,-1.80842128330508,-1.40623272647401,-1.45103295330561,-1.10327270437916,-1.2859791931007,-0.9852042862001898,-1.12883625555153,-0.8947958049540129,-0.981138149920782,-0.770878086792812,-0.9476289600502792,-0.933998811231382,-0.9807097388794872,-0.7254059524100891,-1.2923660268119,0.26974934446154003,0.266388331912008,0.24704616982291894,0.22584270651078694,0.264445920481696,0.236420331686246,0.26112665616028496,0.224903028234924,296.914240240592,296.182518512493,294.96890365547404,294.46108681443803,296.025102465549,295.309073774123,295.598631443201,294.943110096964,297.686672480352,297.55941901675,0.0,4.56823588200018e-05,4.451905933446911e-05,0.151469252325323,0.0916188888347365,83.440733213893,44.774637483594105,2.9851310190220893e-05,2.0197039775675e-05,298.963906678986,298.138783907552,293.502885901454,293.35429055494,3.4074251027754903,3.19495853100745,2.95530372185062,False
